meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.186213643,0.0564876759,0.205742092,0.124671533,0.225498783,0.100827251,1.992698817,7.721716882,0.893534095,0.348884066,0.210510949,0.186213643,0.114621062,0.0472906404,0.277456647,0.621471774,0.0234375,3.8671875,3.84375,0.142639373,male
0.178696052,0.0592457393,0.192231687,0.121158433,0.220374787,0.0992163543,1.322066845,4.430810631,0.923824782,0.474674585,0.197001704,0.178696052,0.136460846,0.049382716,0.279069767,0.925464527,0.0234375,4.5,4.4765625,0.127681135,male
0.177326095,0.064391083,0.186321627,0.134565619,0.230831793,0.0962661738,0.804913128,2.757656179,0.948077748,0.620632757,0.236007394,0.177326095,0.113783056,0.0470588235,0.277456647,0.86328125,0.0234375,4.21875,4.1953125,0.156948324,male
0.181702123,0.0584980089,0.196666667,0.116111111,0.222222222,0.106111111,1.344399996,3.945740906,0.900055585,0.359676717,0.207777778,0.181702123,0.132513218,0.0469667319,0.274285714,1.536328125,0.0234375,11.7890625,11.765625,0.115537849,male
0.190578004,0.0597165204,0.190746812,0.151985428,0.242258652,0.090273224,2.727300569,13.7102136,0.901149613,0.370873883,0.186666667,0.190578004,0.118139519,0.0471976401,0.279069767,1.262109375,0.0234375,4.7578125,4.734375,0.194908062,male
0.186942773,0.0609858377,0.189104478,0.147313433,0.235074627,0.087761194,1.556841867,5.389831378,0.914162978,0.411413049,0.183358209,0.186942773,0.129195918,0.048241206,0.277456647,0.758634868,0.0234375,4.5,4.4765625,0.108802356,male
0.179939508,0.0607490665,0.197450199,0.121593625,0.222549801,0.100956175,1.385091092,4.805706953,0.927199762,0.528054201,0.203027888,0.179939508,0.125424822,0.0474777448,0.279069767,1.221428571,0.0234375,4.921875,4.8984375,0.152212919,male
0.187696863,0.0573178282,0.199471074,0.136066116,0.228165289,0.0920991736,1.723029188,6.210527227,0.902900763,0.358652098,0.227239669,0.187696863,0.12098708,0.0486815416,0.274285714,0.658430233,0.0234375,8.390625,8.3671875,0.0383311219,male
0.178708207,0.0599299235,0.191607843,0.115294118,0.220156863,0.104862745,2.173188758,8.533462827,0.902935946,0.433658959,0.192705882,0.178708207,0.11673067,0.0470127326,0.279069767,1.0546875,0.0234375,5.15625,5.1328125,0.095336931,male
0.191543053,0.0582536317,0.209326923,0.133942308,0.235576923,0.101634615,1.135948127,3.70695945,0.913581202,0.396912582,0.230192308,0.191543053,0.127358701,0.0478564307,0.275862069,1.545258621,0.1171875,5.15625,5.0390625,0.231663685,male
0.179837622,0.0600272522,0.188984199,0.123882619,0.219954853,0.0960722348,1.453531579,4.820096358,0.912605698,0.432740195,0.191512415,0.179837622,0.119142966,0.0473840079,0.269662921,0.943359375,0.0234375,4.453125,4.4296875,0.164021164,male
0.180473096,0.0603542525,0.202521891,0.117688266,0.221155867,0.103467601,1.795643166,5.844934772,0.912069236,0.481725935,0.217723292,0.180473096,0.118442301,0.0469667319,0.269662921,1.67278343,0.0234375,9.3984375,9.375,0.145487805,male
0.178447466,0.0617068675,0.188644068,0.119830508,0.221271186,0.101440678,1.704188942,6.168005042,0.921361077,0.50283258,0.189237288,0.178447466,0.128262244,0.0474777448,0.271186441,1.082386364,0.0234375,4.6640625,4.640625,0.189655172,male
0.19065272,0.0571709569,0.209263158,0.129684211,0.231663158,0.101978947,1.517254197,4.715057621,0.898187212,0.358169232,0.218105263,0.19065272,0.104187383,0.047151277,0.262295082,0.717447917,0.140625,3.09375,2.953125,0.133520075,male
0.206842441,0.0625126069,0.229493671,0.142658228,0.268924051,0.126265823,2.999798147,14.40406293,0.859689834,0.238467509,0.277341772,0.206842441,0.141784576,0.047151277,0.279069767,1.209578804,0.0234375,7.1015625,7.078125,0.143676304,male
0.19563958,0.0628187209,0.221511111,0.136059259,0.250548148,0.114488889,1.47386218,4.909981079,0.918183417,0.459705882,0.260918519,0.19563958,0.137923852,0.0476190476,0.263736264,1.171875,0.0234375,6.3515625,6.328125,0.151522634,male
0.192725758,0.0548152205,0.187962963,0.143024691,0.243703704,0.100679012,1.114859184,3.820472506,0.909432587,0.313133903,0.14345679,0.192725758,0.133600507,0.048048048,0.279069767,1.130514706,0.0234375,6.7734375,6.75,0.130833333,male
0.193316995,0.0603819879,0.21239726,0.14239726,0.247876712,0.105479452,1.29758349,4.304454383,0.91332488,0.416136092,0.265136986,0.193316995,0.143739405,0.0478564307,0.277456647,0.880664062,0.0234375,6.0234375,6,0.116727941,male
0.202971887,0.0572547558,0.228893204,0.145165049,0.252271845,0.107106796,1.262272547,3.635827886,0.881478061,0.230464573,0.143533981,0.202971887,0.137973175,0.04743083,0.274285714,0.836148649,0.0234375,6.9375,6.9140625,0.101694915,male
0.187855712,0.0536225457,0.1708,0.149333333,0.234266667,0.0849333333,1.532962383,5.877028214,0.910408128,0.342158111,0.161466667,0.187855712,0.139569467,0.0475247525,0.275862069,1.154575893,0.0234375,7.4296875,7.40625,0.167809423,male
0.207791853,0.0592870661,0.236641791,0.148880597,0.257537313,0.108656716,1.588147383,4.770636443,0.877105511,0.271040584,0.249179104,0.207791853,0.141775334,0.0471050049,0.266666667,0.949835526,0.0234375,4.921875,4.8984375,0.0985083028,male
0.199699211,0.0536998636,0.214190687,0.1545898,0.249578714,0.0949889135,1.611186183,5.343588092,0.879361609,0.24191324,0.241507761,0.199699211,0.126991342,0.0488798371,0.248704663,0.74296875,0.0234375,6.515625,6.4921875,0.0902527076,male
0.207164493,0.0616270519,0.236464812,0.140229133,0.258003273,0.117774141,1.908059977,6.471742752,0.875382296,0.290112469,0.274959083,0.207164493,0.127705512,0.0469208211,0.279069767,1.094791667,0.0234375,5.6953125,5.671875,0.145808737,male
0.20093995,0.0590978332,0.225180723,0.13873494,0.252168675,0.113433735,1.514458414,4.81931881,0.886084652,0.260091008,0.255120482,0.20093995,0.116426431,0.0478564307,0.256684492,0.990998641,0.140625,5.296875,5.15625,0.0628787879,male
0.205887611,0.0588832151,0.232244165,0.143267504,0.255870736,0.112603232,1.804604047,5.857242021,0.88466147,0.277205991,0.26491921,0.205887611,0.122735171,0.047151277,0.279069767,1.159254808,0.0234375,6,5.9765625,0.10664488,male
0.203865218,0.0594554177,0.227253521,0.145915493,0.257816901,0.111901408,1.38066625,4.223359279,0.897163783,0.330275922,0.228239437,0.203865218,0.136294635,0.0528052805,0.274285714,1.13671875,0.0234375,5.9296875,5.90625,0.0988562092,male
0.194042541,0.0583848633,0.209597701,0.143218391,0.24137931,0.0981609195,1.218675356,4.349986875,0.917040679,0.400146609,0.234137931,0.194042541,0.14078503,0.0487309645,0.272727273,1.296705163,0.0234375,6.7265625,6.703125,0.123543124,male
0.199452407,0.0595361686,0.223633388,0.145728314,0.250671031,0.104942717,1.375321855,4.468027373,0.907558936,0.401425366,0.248837971,0.199452407,0.137417035,0.0518358531,0.277456647,0.997112772,0.0234375,8.109375,8.0859375,0.0767778901,male
0.191527796,0.059902474,0.175891341,0.143565365,0.251001698,0.107436333,1.194307922,3.67058585,0.912656995,0.415626598,0.170186757,0.191527796,0.134617399,0.0475718533,0.274285714,1.053420608,0.0234375,4.828125,4.8046875,0.162601626,male
0.201977217,0.056525402,0.229657534,0.145753425,0.247876712,0.102123288,1.944454874,7.194837362,0.884456797,0.253859946,0.245,0.201977217,0.131586425,0.0473372781,0.274285714,1.257621951,0.0234375,8.6953125,8.671875,0.0677927928,male
0.208139028,0.0579507414,0.232753108,0.141243339,0.256127886,0.114884547,1.56484517,4.99582517,0.867977545,0.17982383,0.261101243,0.208139028,0.131917078,0.0517241379,0.274285714,0.881359012,0.0234375,6.09375,6.0703125,0.0916282136,male
0.199122707,0.0589882806,0.222228916,0.146746988,0.253433735,0.106686747,1.225495163,3.438475108,0.893553679,0.297445205,0.269457831,0.199122707,0.127859664,0.0473840079,0.279069767,1.287627551,0.1171875,7.9921875,7.875,0.0992494824,male
0.204335992,0.059620635,0.229271758,0.144227353,0.257122558,0.112895204,1.552964844,5.186931748,0.883126984,0.26654301,0.263090586,0.204335992,0.130041296,0.0478087649,0.271186441,1.608258929,0.0234375,10.8046875,10.78125,0.106578947,male
0.209095152,0.0581319612,0.234454713,0.146987061,0.257744917,0.110757856,1.717759308,5.761491536,0.886571338,0.277778296,0.254121996,0.209095152,0.12842294,0.0538720539,0.271186441,0.659505208,0.0234375,5.390625,5.3671875,0.0788937409,male
0.203549378,0.0573380852,0.222681159,0.150144928,0.254130435,0.103985507,1.440083622,4.637305297,0.898343677,0.315269934,0.261231884,0.203549378,0.124408666,0.0470588235,0.275862069,1.01953125,0.0234375,8.2265625,8.203125,0.0873109244,male
0.205742047,0.0580406719,0.2352,0.145185185,0.251792593,0.106607407,2.234960978,8.738952899,0.884985032,0.322782908,0.239762963,0.205742047,0.133266282,0.0475247525,0.277456647,1.08046875,0.0234375,7.640625,7.6171875,0.118662207,male
0.208433826,0.0574516038,0.233955556,0.14642963,0.252622222,0.106192593,1.879341441,6.403429485,0.877684244,0.250315369,0.238518519,0.208433826,0.133431129,0.0474777448,0.277456647,1.0546875,0.0234375,15.09375,15.0703125,0.0566824394,male
0.201886646,0.0613344703,0.195768595,0.146710744,0.265190083,0.118479339,2.241503691,8.273445624,0.879392541,0.31294113,0.27861157,0.201886646,0.137701876,0.0498960499,0.279069767,0.959765625,0.0234375,7.5,7.4765625,0.0923421406,male
0.193282474,0.0593710166,0.213108729,0.141500766,0.243552833,0.102052067,1.804999882,6.35183163,0.905496002,0.405374028,0.23712098,0.193282474,0.140460284,0.0500521376,0.277456647,1.563920455,0.0234375,8.6953125,8.671875,0.152987198,male
0.19679525,0.0577792305,0.211868132,0.145494505,0.248351648,0.102857143,1.194814877,4.009128014,0.905941955,0.324611927,0.278241758,0.19679525,0.129766242,0.0475247525,0.279069767,0.652434593,0.0234375,4.6171875,4.59375,0.102040816,male
0.197676486,0.0563215949,0.218583765,0.147979275,0.247599309,0.0996200345,1.476048745,5.256377497,0.899415169,0.323876455,0.259205527,0.197676486,0.124853284,0.047151277,0.279069767,0.530886628,0.0234375,3.6328125,3.609375,0.105194805,male
0.200428134,0.0604522321,0.225590433,0.140209268,0.251958146,0.111748879,1.538622274,4.962737059,0.894095671,0.325975126,0.234798206,0.200428134,0.137182271,0.0522306855,0.275862069,0.770089286,0.0234375,3.984375,3.9609375,0.153057199,male
0.204844881,0.0599095781,0.230588235,0.135058824,0.251588235,0.116529412,1.519939806,4.338824748,0.877618129,0.264156381,0.251588235,0.204844881,0.135820568,0.0500521376,0.277456647,1.519361413,0.0234375,6.2109375,6.1875,0.114628427,male
0.19411115,0.0554368442,0.195547576,0.150305206,0.240287253,0.0899820467,1.866829607,6.725422469,0.886031886,0.293221071,0.236768402,0.19411115,0.132473127,0.0473840079,0.269662921,1.304296875,0.0234375,8.109375,8.0859375,0.129227053,male
0.19910391,0.0559710312,0.22358209,0.148880597,0.245,0.096119403,1.665795028,6.589918656,0.89465,0.308210898,0.230895522,0.19910391,0.130840345,0.0469667319,0.279069767,0.732730263,0.0234375,3.65625,3.6328125,0.110459433,male
0.207604351,0.0575650617,0.231241997,0.148425096,0.25418694,0.105761844,1.566731178,5.064819805,0.894743487,0.25742988,0.244148528,0.207604351,0.129154166,0.0472906404,0.275862069,0.993421053,0.0234375,8.296875,8.2734375,0.064711437,male
0.20759267,0.0582503045,0.235061728,0.136111111,0.253209877,0.117098765,2.062302675,7.177385552,0.869068543,0.236643551,0.238950617,0.20759267,0.121468576,0.048048048,0.275862069,0.845214844,0.140625,5.109375,4.96875,0.0779373928,male
0.203307024,0.0554401313,0.211076923,0.154538462,0.250384615,0.0958461538,1.021086301,3.390342252,0.906895855,0.324342031,0.276769231,0.203307024,0.120619685,0.0484848485,0.277456647,0.942307692,0.0234375,5.9765625,5.953125,0.084536308,male
0.205165496,0.0588377104,0.230454545,0.143636364,0.251818182,0.108181818,1.716181354,6.107921066,0.884360849,0.298338973,0.243181818,0.205165496,0.123840795,0.0472440945,0.269662921,0.8765625,0.0234375,7.546875,7.5234375,0.0750412314,male
0.206999257,0.0561272573,0.2297307,0.155332136,0.252351885,0.0970197487,1.54730589,5.260444084,0.897659773,0.308858369,0.241795332,0.206999257,0.147240541,0.047761194,0.279069767,1.065027574,0.0234375,5.109375,5.0859375,0.181600956,male
0.199547515,0.0559188174,0.219109589,0.150547945,0.246438356,0.095890411,0.99072591,3.070988491,0.900645942,0.288317365,0.242123288,0.199547515,0.126176085,0.0511182109,0.279069767,0.984920058,0.1640625,5.25,5.0859375,0.110483871,male
0.207734372,0.0597337666,0.238623482,0.145101215,0.25902834,0.113927126,2.136281424,7.610233808,0.870059086,0.285756221,0.260161943,0.207734372,0.136535986,0.04743083,0.268156425,1.879136029,0.1640625,7.734375,7.5703125,0.179373065,male
0.201410318,0.0523981723,0.217940663,0.157835951,0.246771379,0.0889354276,0.914803716,3.056037378,0.907693251,0.281713292,0.24921466,0.201410318,0.136502524,0.0482897384,0.274285714,1.714543269,0.0234375,5.484375,5.4609375,0.162585206,male
0.199628532,0.0558927932,0.225206463,0.139748654,0.246319569,0.106570916,2.271922325,8.937919578,0.871338569,0.2597855,0.242800718,0.199628532,0.131036562,0.0494335736,0.271186441,0.767578125,0.0234375,4.546875,4.5234375,0.155440415,male
0.204827436,0.0553883424,0.224764795,0.155933232,0.249408194,0.0934749621,1.221968948,3.899622538,0.898852176,0.256005024,0.276176024,0.204827436,0.131664828,0.0473840079,0.277456647,0.927819293,0.0234375,6.7265625,6.703125,0.0973904145,male
0.206261361,0.058482022,0.227719928,0.142764811,0.255870736,0.113105925,1.33169501,4.054986578,0.883413222,0.231140821,0.27497307,0.206261361,0.120475541,0.0475718533,0.256684492,0.928353659,0.0234375,4.9453125,4.921875,0.115750916,male
0.191005065,0.0513533009,0.173931777,0.153824057,0.24481149,0.0909874327,1.508234215,5.010485732,0.890634445,0.270410218,0.157342908,0.191005065,0.138550531,0.0475718533,0.274285714,1.381669207,0.1875,8.859375,8.671875,0.139085239,male
0.197429884,0.0481425497,0.190014948,0.167832586,0.244843049,0.0770104634,1.649676306,5.374220371,0.890607126,0.267698742,0.248609865,0.197429884,0.139092964,0.0488301119,0.271186441,1.19578125,0.140625,7.640625,7.5,0.12201087,male
0.203584985,0.0546258148,0.226861314,0.155328467,0.24729927,0.0919708029,1.366629903,4.522637553,0.89706965,0.279350918,0.24280292,0.203584985,0.1325074,0.0469667319,0.275862069,0.67408288,0.0234375,3.5390625,3.515625,0.12,male
0.185490112,0.0546197465,0.167725041,0.144811784,0.234173486,0.0893617021,1.376769551,4.174584779,0.903934117,0.358847537,0.160851064,0.185490112,0.128935969,0.0495867769,0.26519337,1.118229167,0.0234375,9.328125,9.3046875,0.103334533,male
0.197065717,0.0603532412,0.208082192,0.140479452,0.252191781,0.111712329,1.451349208,4.693154231,0.898007944,0.321227634,0.277123288,0.197065717,0.151059382,0.0475718533,0.275862069,0.914732143,0.0234375,4.8515625,4.828125,0.141278875,male
0.19249847,0.054360518,0.175063985,0.149469835,0.245191956,0.0957221207,1.040582451,3.128003797,0.900590781,0.277162066,0.161755027,0.19249847,0.130911042,0.0483870968,0.274285714,0.640243902,0.0234375,3.2578125,3.234375,0.13730955,male
0.204769617,0.0572898831,0.232607945,0.145561313,0.25388601,0.108324698,1.57955573,5.335373976,0.883213449,0.254528174,0.249050086,0.204769617,0.123878109,0.0487309645,0.279069767,0.952083333,0.0234375,9.1171875,9.09375,0.0859887535,male
0.158107989,0.0827815916,0.191191454,0.0623500411,0.224552177,0.162202136,2.801343963,19.92961671,0.952160965,0.679223313,0.0499260477,0.158107989,0.185041735,0.0230215827,0.275862069,0.272964015,0.046875,0.7421875,0.6953125,0.33988764,female
0.182855441,0.0677888838,0.200638723,0.175489022,0.226067864,0.0505788423,3.001889979,19.86548184,0.91045813,0.506098877,0.0500199601,0.182855441,0.159590352,0.0187134503,0.266666667,0.258969907,0.0546875,0.8046875,0.75,0.269230769,female
0.199806519,0.0619737767,0.211357642,0.184422033,0.235686579,0.0512645462,2.543841184,14.92196426,0.904432362,0.425289172,0.0499612102,0.199806519,0.156465082,0.016194332,0.266666667,0.250446429,0.0546875,0.8984375,0.84375,0.329520697,female
0.195280367,0.0720869275,0.204656489,0.180610687,0.255954198,0.0753435115,2.392325675,10.06148908,0.907115299,0.524208791,0.193435115,0.195280367,0.182629417,0.0249221184,0.275862069,0.26953125,0.0546875,0.703125,0.6484375,0.294717331,female
0.208504367,0.0575501868,0.220228717,0.190343075,0.249758577,0.0594155019,1.707786442,5.670911595,0.87967352,0.343548324,0.0501651842,0.208504367,0.162043128,0.0168067227,0.262295082,0.26078869,0.0546875,0.8125,0.7578125,0.251546392,female
0.168425741,0.0713443382,0.189051095,0.158394161,0.216642336,0.0582481752,3.020345955,17.7912195,0.901022144,0.491709388,0.0500729927,0.168425741,0.168343439,0.015936255,0.271186441,0.253125,0.0546875,0.9140625,0.859375,0.407792208,female
0.179981858,0.0779641939,0.20427673,0.127085954,0.240377358,0.113291405,2.764670125,12.82215723,0.92742357,0.580274353,0.241551363,0.179981858,0.162258973,0.0168421053,0.275862069,0.207331731,0.0546875,0.546875,0.4921875,0.30984127,female
0.204517972,0.0685691397,0.21602649,0.192229581,0.255275938,0.0630463576,1.918542624,7.537126233,0.896918799,0.409583428,0.0500662252,0.204517972,0.163077189,0.0167539267,0.275862069,0.205,0.046875,0.7578125,0.7109375,0.235347985,female
0.198292199,0.0626682214,0.211639951,0.183674476,0.23649815,0.0528236745,2.17624527,9.7662537,0.902082516,0.449973076,0.0500616523,0.198292199,0.16289683,0.0166840459,0.271186441,0.357244318,0.0546875,0.9296875,0.875,0.265306122,female
0.184249822,0.0695383466,0.204847112,0.18011325,0.227361268,0.0472480181,2.780534606,12.55713559,0.909607136,0.526946079,0.0501019253,0.184249822,0.143819265,0.0157635468,0.271186441,0.222981771,0.0546875,1.015625,0.9609375,0.206433369,female
0.191794364,0.0380885989,0.198856689,0.169845177,0.213973799,0.0441286225,2.475110501,9.898559143,0.8896825,0.260589971,0.208638349,0.191794364,0.170612505,0.0328542094,0.275862069,0.839015152,0.0078125,6.9921875,6.984375,0.192856592,female
0.193004112,0.0384310496,0.204636761,0.170734418,0.213306868,0.0425724494,3.649283446,19.03658326,0.873563775,0.277529701,0.210639143,0.193004112,0.157393251,0.0158259149,0.246153846,0.64762931,0.0078125,5.953125,5.9453125,0.10260622,female
0.190890095,0.0432680993,0.192976407,0.158166969,0.217749546,0.0595825771,1.60813755,5.224913395,0.911405467,0.309483816,0.193103448,0.190890095,0.162553058,0.0592592593,0.271186441,0.65625,0.1484375,6.8203125,6.671875,0.0888865233,female
0.184484372,0.0452724631,0.17862069,0.155499093,0.211270417,0.0557713249,1.698171321,5.955016867,0.912666454,0.33772236,0.15676951,0.184484372,0.156677726,0.0189125296,0.258064516,0.797916667,0.0078125,5.953125,5.9453125,0.210144547,female
0.188505133,0.0452535856,0.181654396,0.156795149,0.220095279,0.0633001299,1.667356603,6.354831451,0.916303263,0.321682797,0.162979645,0.188505133,0.154579729,0.0158415842,0.253968254,0.451864919,0.140625,2.609375,2.46875,0.101152803,female
0.197476196,0.0417131656,0.193700624,0.174199584,0.223825364,0.0496257796,2.033950025,8.094648908,0.898585151,0.269968224,0.177692308,0.197476196,0.186609647,0.0164948454,0.275862069,0.336647727,0.0078125,0.6640625,0.65625,0.279448622,female
0.16088384,0.088124139,0.205148515,0.0606820682,0.230407041,0.169724972,1.633376713,5.673614363,0.93565319,0.569032523,0.232255226,0.16088384,0.198198993,0.0617760618,0.275862069,0.741145833,0.0078125,3.96875,3.9609375,0.293181178,female
0.148414402,0.0798201304,0.172031558,0.0784220907,0.201025641,0.12260355,1.717548411,5.961927147,0.956338048,0.723630451,0,0.148414402,0.160708291,0.0158572844,0.258064516,1.032552083,0.0078125,5.1328125,5.125,0.253228121,female
0.109310616,0.0856943217,0.0700834327,0.0297020262,0.193230036,0.16352801,1.687779457,5.69533174,0.938697632,0.622022284,0.0216924911,0.109310616,0.17517334,0.036199095,0.228571429,1.224121094,0.03125,5.953125,5.921875,0.232717678,female
0.146511403,0.0883003613,0.169704797,0.0529520295,0.222656827,0.169704797,1.114939498,3.992317794,0.964291721,0.747200581,0.167380074,0.146511403,0.19587158,0.0555555556,0.275862069,0.411931818,0.0078125,2.9765625,2.96875,0.109273183,female
0.110727277,0.0875572384,0.0883629191,0.0298224852,0.19495069,0.165128205,1.722061692,6.765328966,0.962681445,0.747373684,0.00883629191,0.110727277,0.189172136,0.016,0.262295082,0.680706522,0.0078125,4.9140625,4.90625,0.113133151,female
0.156553724,0.0869752154,0.17470339,0.0673305085,0.230466102,0.163135593,1.309302317,5.047261161,0.956733586,0.696906805,0.169364407,0.156553724,0.178265441,0.0416666667,0.275862069,0.367647059,0.0078125,0.9140625,0.90625,0.314655172,female
0.160744866,0.0905608907,0.189494949,0.0617508418,0.243232323,0.181481481,1.181423915,3.957054984,0.958112639,0.724561487,0.26020202,0.160744866,0.193687424,0.0573476703,0.258064516,0.462357955,0.0234375,0.7421875,0.71875,0.24673913,female
0.118206531,0.0677985364,0.106460587,0.064049459,0.173972179,0.10992272,0.141735424,2.209672772,0.974425928,0.762458515,0.0359196291,0.118206531,0.193368982,0.0260586319,0.25,0.372282609,0.015625,0.90625,0.890625,0.312599681,female
0.122706013,0.0852158563,0.145738799,0.0320305052,0.199122974,0.167092469,1.483381558,4.788477557,0.941022196,0.620470851,0.193517636,0.122706013,0.187219205,0.0327868852,0.23880597,0.610608553,0.015625,3.7734375,3.7578125,0.19045969,female
0.163702,0.0857520399,0.184577114,0.0849751244,0.234378109,0.149402985,1.600397722,6.619171543,0.965696334,0.768796467,0.220447761,0.163702,0.190428738,0.0689655172,0.271186441,0.7265625,0.0390625,3.5234375,3.484375,0.332772795,female
0.113638445,0.0784477175,0.0841092328,0.0455136541,0.184603381,0.139089727,0.814449601,2.997757728,0.95483378,0.662664731,0.178413524,0.113638445,0.160505878,0.0166840459,0.235294118,0.825892857,0.015625,4.390625,4.375,0.277884615,female
0.149002415,0.0835736961,0.185332212,0.0647603028,0.215239697,0.150479394,2.436047058,11.59564433,0.956486559,0.718422051,0.213591253,0.149002415,0.187319452,0.0507936508,0.275862069,0.608695652,0.0078125,3.40625,3.3984375,0.204806688,female
0.164125457,0.0805376546,0.199427663,0.0957074722,0.225691574,0.129984102,1.821761542,6.115742233,0.930715725,0.60128574,0.203879173,0.164125457,0.189001634,0.0409207161,0.253968254,0.172585227,0.015625,0.5625,0.546875,0.345714286,female
0.111292518,0.0849461991,0.0823697651,0.0320326864,0.193054137,0.16102145,1.599477245,5.538643824,0.952860058,0.68880839,0.0145863126,0.111292518,0.189549904,0.03125,0.266666667,0.7765625,0.0078125,4.671875,4.6640625,0.0751907687,female
0.102787468,0.0915776966,0.0744219309,0.0156853397,0.202240763,0.186555423,3.222442177,14.97729165,0.936814759,0.674005075,0.0073420739,0.102787468,0.19589415,0.105263158,0.246153846,0.788240132,0.0078125,3.5,3.4921875,0.148769575,female
0.194571401,0.0727345848,0.21716946,0.189013035,0.239851024,0.0508379888,7.727108196,120.4694438,0.888329074,0.36823462,0.0500558659,0.194571401,0.167177307,0.0166493236,0.275862069,0.152478448,0.0546875,0.71875,0.6640625,0.228571429,female
0.196781155,0.065010689,0.209840061,0.189794364,0.237989337,0.0481949733,9.442351017,159.098073,0.878044534,0.333316307,0.0501142422,0.196781155,0.163877005,0.0161127895,0.271186441,0.15625,0.0546875,0.7890625,0.734375,0.168389058,female
0.179691602,0.0654302892,0.199177456,0.173587205,0.220289414,0.0467022087,10.18454678,175.6967906,0.874440189,0.386446771,0.0501142422,0.179691602,0.131372441,0.0166840459,0.266666667,0.08984375,0.0546875,0.40625,0.3515625,0.132063492,female
0.16203039,0.0776757577,0.189543773,0.0776818742,0.218545006,0.140863132,6.149744914,73.51215565,0.93234573,0.631219944,0.0500616523,0.16203039,0.143875388,0.0166666667,0.275862069,0.182528409,0.0546875,0.7578125,0.703125,0.244444444,female
0.190215053,0.0623574581,0.212757306,0.180025413,0.224853875,0.0448284625,5.588296389,58.202772,0.861742705,0.338165287,0.0501651842,0.190215053,0.150005005,0.0160481444,0.271186441,0.162574405,0.0546875,0.734375,0.6796875,0.228735632,female
0.187582879,0.0690758179,0.209107468,0.183096539,0.226193078,0.0430965392,9.5074465,150.6266982,0.873961935,0.378077859,0.0499817851,0.187582879,0.159363482,0.0182648402,0.266666667,0.165104167,0.0546875,0.640625,0.5859375,0.315402299,female
0.191088513,0.0757464596,0.206227545,0.179161677,0.246946108,0.0677844311,7.806983189,124.648059,0.903614348,0.447922198,0.0500598802,0.191088513,0.147164761,0.0157480315,0.275862069,0.173583984,0.0546875,0.6171875,0.5625,0.281362007,female
0.196845425,0.0646999579,0.212,0.184533333,0.238133333,0.0536,4.384679099,47.25470151,0.897404076,0.393757239,0.0501333333,0.196845425,0.160404944,0.0168421053,0.266666667,0.224137931,0.0546875,0.5546875,0.5,0.3671875,female
0.190288245,0.0694863724,0.209266589,0.182863795,0.237299185,0.05443539,4.735224081,46.59019625,0.88519112,0.384833452,0.0501979045,0.190288245,0.184561015,0.0173535792,0.258064516,0.222146739,0.0546875,0.859375,0.8046875,0.237422771,female
0.193005145,0.0617679423,0.208139059,0.183803681,0.226462168,0.0426584867,4.35220265,42.71296182,0.883909176,0.369092365,0.0501022495,0.193005145,0.178160134,0.0255183413,0.266666667,0.188368056,0.0546875,0.734375,0.6796875,0.277630416,female
0.192572599,0.0365431243,0.190790021,0.174054054,0.210873181,0.0368191268,3.030983794,15.53805004,0.883949934,0.169241733,0.191226611,0.192572599,0.174259494,0.0226308345,0.275862069,0.719172297,0.1484375,6.984375,6.8359375,0.0866938776,female
0.195583432,0.0578048603,0.202357019,0.190710572,0.231473137,0.040762565,3.922638121,24.29375816,0.892376119,0.432588224,0.20017331,0.195583432,0.150179826,0.0171858217,0.25,0.4628125,0.0078125,1.90625,1.8984375,0.195741635,female
0.196644232,0.0511454108,0.203849372,0.180613668,0.232161785,0.0515481172,2.200329676,8.188317754,0.903569357,0.405038617,0.18237099,0.196644232,0.192563813,0.0295748614,0.275862069,0.4440625,0.1640625,0.8671875,0.703125,0.444907407,female
0.182440869,0.082690531,0.215940959,0.144132841,0.236863469,0.0927306273,2.506121896,10.81867541,0.921195487,0.531715005,0.228597786,0.182440869,0.156697352,0.0158887786,0.271186441,0.44875,0.0078125,4.1015625,4.09375,0.147206801,female
0.0896933827,0.0690697284,0.0634666667,0.0397333333,0.128266667,0.0885333333,1.644753548,5.022465163,0.945867714,0.65597602,0.0482666667,0.0896933827,0.177713114,0.0200752823,0.271186441,2.253551136,0.0078125,5.3828125,5.375,0.294227575,female
0.199742564,0.0665774043,0.214002789,0.181785216,0.249149233,0.0673640167,1.68468842,5.677812766,0.922558717,0.506236368,0.261059972,0.199742564,0.148170411,0.0157325467,0.275862069,0.885850694,0.0078125,6.7421875,6.734375,0.192140371,female
0.204621415,0.0596112231,0.224466945,0.195783204,0.237641453,0.041858249,3.000446133,14.70211111,0.896610214,0.416067596,0.230970816,0.204621415,0.132917263,0.0161290323,0.275862069,0.403993056,0.0078125,5.140625,5.1328125,0.103288379,female
0.196856029,0.0629908253,0.214237668,0.193520179,0.229304933,0.0357847534,3.540719284,19.56105139,0.894762618,0.432146581,0.217690583,0.196856029,0.163253558,0.0163265306,0.275862069,0.419397866,0.0078125,5.2890625,5.28125,0.0873948926,female
0.193074104,0.0679003774,0.213417015,0.187057183,0.233723849,0.0466666667,2.159674714,7.639541951,0.914283173,0.499962494,0.207754533,0.193074104,0.147149321,0.0156555773,0.275862069,0.42588141,0.0078125,6.546875,6.5390625,0.078982208,female
